company name,continent,country,address,email,phone,fax
"REACH (Research &amp; Consulting House), UAE",Middle East,United-Arab-Emirates,"PO Box 6742, Corniche Al-Buhaira Road Corniche Plaza 1 Sharjah United Arab Emirates        ",m.khoury@reachmass.com,Phone: +971-6-572.2636,Fax: +971-6-572.4009
Ethos Integrated Solutions LLC,Middle East,United-Arab-Emirates,"Office 301 3rd Floor Ibn Battuta Gate Office Jebel Ali, PO Box 75745 0000 Dubai Dubai United Arab Emirates        ",info@ethosplc.com,Phone: +971 4 432 9373,Fax: +971 4 432 9371
Focus 360 Arabia,Middle East,United-Arab-Emirates,"Office 1007B, Business Central Towers, Dubai Media City Business Central Towers, Dubai Media City 75362 Dubai Dubai United Arab Emirates        ",nikita@focus360arabia.com,Phone: +971 44 50 4255,Fax: 44504255
LEYHAUSEN Middle East FZ-LLC,Middle East,United-Arab-Emirates,"Dubai Media City, Aurora Tower PO Box 502879, Office 1302 502879 Dubai United Arab Emirates        ",b.peters@leyhausen.com,Phone: +971-4-4464054,Fax: +971-6-5754.605
Greenland Market Research,Middle East,United-Arab-Emirates,"202, Abu Hussain Bldg Close To Mega Mall 67925 Sharjah United Arab Emirates        ",muffadal@greenland-research.com,Phone: 00971-50-6852201,Fax: 00971-6-5216359
Nagy Research,Africa,Algeria,"Nagy Research 5eme Rue, villa N° 50, Beau lieu Oued Smar Algiers Algeria        ",nadine.sobhy@nagyresearch.com,Phone: +213 661 940 331,Fax: +213 661 940 331
CIBLE,Africa,Cameroon,1473 Blvd de la République Face Ancien Cameroon Automible 3462 Douala Littoral Cameroon        ,cible@groupe-cible.com,Phone: +237-3343.0971,Fax: +237-3343.0482
QNR Data - Cameroon,Africa,Cameroon,Entree de la Gare Bessengue Douala Cameroon       ,info@qnrdata.com,Phone: +27110373505,
TARGET Sarl,Africa,Congo-Democratic-People-s-Republic,"Huitième Niveau Immeuble VULAMBO (ex Shell) Commune de Gombe + 243 Kinshasa Kinshasa Congo, Democratic People's Republic       ",info@target-sarl.cd,Phone: +243 81 04 51 052,
Marketeers Research,Africa,Egypt,"2, Al Sarag Mall, Suite 88 Nasr City 11471 Cairo Egypt        ",sami@marketeersresearch.com,Phone: +20-2-2670.7530,Fax: +20-2-2670.7534
Nagy Research,Africa,Egypt,63 Street 104 Maadi Maadi-Cairo Hadayek El Maadi Egypt        ,nadine.sobhy@nagyresearch.com,Phone: +20-2-25275071,Fax: +20-22-527.5072
Ipsos Egypt,Africa,Egypt,"35A Saray El Maadi Tower, 4th floor Cornish El Nile 11742 Maadi Egypt        ",admin.egypt@ipsos.com,Phone: +202 25286815,Fax: +202 25286809
TNS Egypt,Africa,Egypt,"1G Dar Defaa El Gawy St. Taaseem Asmaa Fahmy, off Nozha St., Heliopolis Cairo Egypt        ",Nermeen.Bedeir@tnsglobal.com,Phone: +202 2414 9310,Fax: +202 2290 5989
Infomine Healthcare  Research,Africa,Egypt,"31 Omar Bakir Street, Military Academy Square Floor 5, Suite 401 11361 Heliopolis Cairo Egypt       ",amansour@infomineresearch.com,Phone: 00201000120590,
AMRC-Global,Africa,Egypt,"702 Shahed Tower, Nasr City CAIRO Egypt        ",m.alhamd@amrc-global.com,Phone: +20226716454,Fax: +20226716453
Top Level MENA,Africa,Egypt,"8 Abd El Azim Salama, from Nor El Den Bahgat , Behind El Tawhed wel noor , Makram Ebid , Nasr City Nasr City 00202 Cairo Egypt        ",Info@toplevel-mena.com,Phone: +20-2-26702735,Fax: +20-226710596
YouGov Egypt,Africa,Egypt,115 El Thawra Street Heliopolis Cairo Egypt       ,info.egypt@yougov.com,Phone: 202 418 6002,
integrity market research,Africa,Egypt,13 Mohamed Ibrahim St Nasr city 11765 Cairo Egypt        ,info@imr-eg.com,Phone: 0020226710591,Fax: 0020226710591
Market Vision Egypt - Market Research &amp; Consultancy,Africa,Egypt,"Masjed EL Ghofran St, 7 El Safa Tower - Suit 91 Area 9 - Nasr City - Cairo CAIRO Cairo Egypt        ",hassan.elfakahany@marketvisionegy.com,Phone: +201221790290,Fax: +20224718387
Ejabat Marketing Research - Egypt,Africa,Egypt,"84 El Merghany Street, 4th floor, unit 18, Masr El Gededa Cairo Egypt       ",m.ahmed@ejabatmr.com,Phone: +201152421111,
Findings,Africa,Egypt,"13A Cornish El-Maadi, Cairo, Egypt 11431 Cairo Egypt       ",mohamed.farouk@findingsresearch.com,Phone: +201224459007,
FeedBack Market Research,Africa,Egypt,"64 Helmy Hasan Ali Street, off Mustafa El Nahhas 8th District, Nasr City Cairo Egypt        ",ahsan@feedbackme.com,Phone: +20-2-2287.6338,Fax: +20-2-2670.7884
QNR Data - Ethiopia,Africa,Ethiopia,"Djibuti Street Edna Mall, Office 31 Addis Ababa Ethiopia       ",info@qnrdata.com,Phone: +27110373505,
Marketing Support Consultancy Ltd,Africa,Ghana,H/no 216/22 Numo Yikai Street Adjacent ICGC Abofu-Achimota 23321 Accra Greater Accra Ghana       ,info@marketingsupportconsultancy.com,Phone: +233-302-236.843,
Quality Control Afrika Ltd,Africa,Ghana,First Plaza New Town Dome Around Keboat Junction Christian Village 23301 Accra Greater Accra Ghana       ,info@qualitycontrolafrica.com,Phone: +233 540346202,
Bamba,Africa,Kenya,05 The Crescent Road Westlands 14048 - 00400 Nairobi Nairobi County Kenya       ,contact@bambagroup.com,Phone: +254 722 155 519,
Infinite Insight Ltd.,Africa,Kenya,"New Muthaiga Shopping Mall, 2nd Floor, Suite 3 Thigiri Ridge Road Nairobi Kenya       ",info@infiniteinsight.net,Phone: +254-774-157784,
Numbers Afrika,Africa,Kenya,Moktar Daddah St. Consolidated Bank House 00100 Nairobi Nairobi Kenya       ,tervil@numbersafr.com,Phone: +254721718271,
Voices Africa Limited,Africa,Kenya,Riara Road Nairobi Kenya       ,rfp@voicesafrica.com,Phone: +254736787970,
Research Solutions Africa Ltd.,Africa,Kenya,"Whitefield Place, School Lane Westlands, Nairobi PO box 16832-00620 Nairobi Kenya        ",jasper@researchsolutionsafrica.com,Phone: +254-20-444.5082,Fax: +254-20-444.5081
QNR Data - Kenya,Africa,Kenya,31 Jogoo Road Nairobi Kenya       ,info@qnrdata.com,Phone: +27110373505,
KASI Insight Africa,Africa,Kenya,"Jameson Court Block D Suite 8, Ngong Road P.O BOX 62158-00200 Nairobi Kenya       ",info@kasiinsight.com,Phone: 0016472936783,
Consumer Insight Africa - Kenya,Africa,Kenya,Riara Corporate Suites Riara Road 27766-00506 Nairobi Nairobi Kenya       ,info@ciafrica.com,Phone: +254(0)733638001,
GfK in Kenya,Africa,Kenya,"Mombasa Road 6th Floor, Tulip House, Nairobi Kenya       ",Christopher.Maina@gfk.com,Phone: ----------------,
Consumer Options Ltd,Africa,Kenya,"International House, 6th Floor Mama Ngina street. 20610-00200 Nairobi Kenya        ",info@consumeroptions.co.ke,Phone: + 254 020 317709,Fax: +254 020 317538
ATW Consultants,Africa,Madagascar,"Lot II Y 9 F Avaratr'antanimora, BP 8192 101 Antananarivo Madagascar        ",andrianina@atw.mg,Phone: +261-20-226.1042,Fax: +261-20-223.4598
Market and Social Insight,Africa,Madagascar,Lot II Y 53 FK Andobolobe - Ampahibe - Bp 3652 101 Antananarivo Madagascar       ,bpo@msi.mg,Phone: +261320510918,
DCDM Research,Africa,Mauritius,10 Remy Ollier Street P.O. Box 1165 Port Louis Mauritius       ,vincent.staub@dcdmresearch.com,Phone: 230 405 7850,
Averty Market Research &amp; Intelligence,Africa,Morocco,"Bureau 255, Casablanca Technopark. Morocco Casablanca Morocco       ",act@averty.ma,Phone: +212522508409,
LMS-CSA Marketing &amp; Sondages,Africa,Morocco,45 Boulevard d'Anfa 20000 Casablanca Casablanca Morocco        ,lmscsa@lmsmark.com,Phone: +212-522-471.036,Fax: +212-522-491.406
C&amp;O Marketing,Africa,Morocco,"28, rue Ibnou Banna El Addadi Av. du Phare - Racine Extension 20050 Casablanca Morocco        ",com@c-o-marketing.com,Phone: +212-522-399.933,Fax: +212-22-399.924
SEREC,Africa,Morocco,"10, Place des Nations Unies 20080 Casablanca Morocco        ",serec@serec.ma,Phone: +212-22-203.305,Fax: +212-22-209.507
BJ Consult/BJ Marketing/BJKA Consulting/BJKA Senegal,Africa,Morocco,"Les Terrasses Gautier, Ang. Rue A. de Musset et Moussa Ibnou Noussair 26 rue de Nimes 20000 Casablanca/Alger Morocco        ",bjconsult@menara.ma,Phone: 00-212-661-60-75-01,Fax: 00-212-522.472224
Infotrak Research and Consulting Nigeria Limited,Africa,Nigeria,"15 Allen Avenue 26052 Ikeja,Lagos Ikeja Lagos Nigeria        ",info.nigeria@infotrakresearch.com,Phone: +234-1-8419275,Fax: +234-1-7914061
Sterling Business Research &amp; Consulting Ltd.,Africa,Nigeria,"Plot 390, George Crescent, Abalajobi Estate, By Oasis Bakery Off WEMPCO Road Ogba GRA-Ikeja Lagos Lagos Nigeria        ",info@sbrc-ng.com,Phone: +234-1-8033-0026-87,Fax: +27-86-639.8363
QNR Data - Nigeria,Africa,Nigeria,279 Old Abeokuta Road Suite 04 Axiom Plaza Agege 234 Lagos Nigeria       ,info@qnrdata.com,Phone: +27110373505,
LEYHAUSEN RESEARCH AFRICA,Africa,Nigeria,NO 50 DIYA STREET IFAKO-GBAGADA 234 LAGOS LAGOS Nigeria       ,a.olaseinde@leyhausenresearchafrica.com,Phone: +2348036788561,
GfK in Nigeria,Africa,Nigeria,The Infastructure Bank Building 52 Ahmadu Bello Way Lagos Nigeria       ,kenneth.doghudje@gfk.com,Phone: +234 80 2312 2649,
RANDOM DYNAMIC RESOURCES LTD,Africa,Nigeria,50A IRE-AKARI ESTATE ROAD ISOLO ISOLO 00234 LAGOS- NIGERIA LAGOS Nigeria       ,p.nnanwobu@random-dynamicresources.com,Phone: +234 803 325 5099,
MARKET TRENDS INTERNATIONAL,Africa,Nigeria,"5B, SUNDAY OGUNYADE STREET, GBAGADA ESTATE PHASE II 01 LAGOS LAGOS Nigeria       ",mti@markettrends-int.com,Phone: +234 1 791 79 87,
Consumer Ideas Ltd,Africa,Nigeria,"13E, Olanrenwaju Street Oregun 100212 Ikeja Lagos Nigeria       ",info@consumerideasafrica.com,Phone: +234 81 8628 6401,
DADCH&amp;co Market Research Agency,Africa,Senegal,CENTRE D’AFFAIRES AGORA N°7 VDN FANN MERMOZ 27000 Dakar Senegal Senegal       ,ydiaw@dadch-co.com,Phone: +22-17-7526.2980,
Liaison Marketing,Africa,Senegal,Ouest Foire 29213 Dakar Senegal        ,liaison.mkg@orange.sn,Phone: +221-33-867.9196,Fax: +221-33-867.9195
HOTBUTTONS cc,Africa,South-Africa,61 Rochester Road Observatory 7925 Cape Town Western Cape South Africa        ,johannesc@hotbuttons.co.za,Phone: +27-214474804,Fax: +27-11-782.9819
GfK in South Africa,Africa,South-Africa,Cnr Witkoppen Rd &amp; Umhlanga Ave 2056 Johannesburg South Africa       ,za@gfk.com,Phone: 011 803 1300,
KLA,Africa,South-Africa,"The Workshop, 70 7th Avenue Parktown North 2193 Johannesburg Gauteng South Africa        ",enquiries@kla.co.za,Phone: +27-11-4478411,Fax: +27-11-4478463
Frontline Business Information Services Pty Ltd,Africa,South-Africa,9 Lutman Street Richmond Hill 6001 Port Elizabeth Eastern Cape South Africa        ,info@frontlineafrica.com,Phone: +27-41-5862257,Fax: +27-41-5862254
BDRC South Africa,Africa,South-Africa,"Studio C14, Mainstream Centre Main Road 7806 Hout Bay Cape Town South Africa        ",mail@bdrc.co.za,Phone: +27-21-790.5262,Fax: +27-21-791.1021
Clear Strategy Company (Pty) Ltd,Africa,South-Africa,"Laboratorium Building Moddercrest Office Park, High Street Modderfontein South Africa        ",mail@clear.co.za,Phone: +27-116080700,Fax: +27-116084179
Enterprises University of Pretoria (Pty) Ltd.,Africa,South-Africa,Enterprises University of Pretoria (Pty) Ltd. Private Bag X41 0028 Hatfield Pretoria Gauteng South Africa        ,info@enterprises.up.ac.za,Phone: +27124342200,Fax: +27124342505
Columinate,Africa,South-Africa,100 3rd Avenue Linden 2195 Johannesburg Gauteng South Africa       ,info@columinate.com,Phone: +27117827246,
Livingfacts Pty Ltd,Africa,South-Africa,"Endaweni Office Suites, Ballyclare Place 14 Ballyclare Drive, Bryanston 2021 Johannesburg Gauteng South Africa        ",marylou.kneale@livingfacts.co.za,Phone: +27828074043,Fax: +27866844071
BMi Research (Pty) Ltd,Africa,South-Africa,H Santos Building 30 Arena Close Bruma 2008 Johannesburg Gauteng South Africa        ,research@bmi.co.za,Phone: +27116157000,Fax: +27116154999
QNR Data,Africa,South-Africa,27  Eaton Road RISCTEC Building 2191 Bryanston Gauteng South Africa       ,info@qnrdata.com,Phone: 011 037 3505,
Eksen Research South Africa,Africa,South-Africa,"4 Woodburn Crescent, Oranjezicht 8001 Cape Town South Africa       ",africa@eksen.eu,Phone: +27214247906,
QNR Data,Africa,Tanzania,"Ohio Street, 7th floor Amani Place Dar es Salaam Tanzania       ",info@qnrdata.com,Phone: ,
Sigma International,Africa,Tunisia,43 rue Alain Savary 1002 Tunis-Belvédère Tunisia        ,zargouni.hassen@gmail.com,Phone: +21698324829,Fax: +216-71-286.534
Nagy Research,Africa,Tunisia,"Immeuble Les Oranges, App E 2 Ben Arous 2063 Tunisie Nouvelle Medina Tunisia       ",nadine.sobhy@nagyresearch.com,Phone: +21 622 820 657,
EMRHOD Consulting,Africa,Tunisia,2 Rue Damas 2080 Ariana Tunisia        ,emrhod@gnet.tn,Phone: +216-98 435 086,Fax: +216-70 014 210
Institut El Amouri,Africa,Tunisia,21 rue El Jahedh El Menzah 1 1004 Tunis Tunisia        ,international@elamouri.com,Phone: +216-71-750.337,Fax: +216-71-752.177
QNR Data,Africa,Zambia,Kwacha Road Manda Hill Shopping Mall - Office 102 Lusaka Zambia       ,info@qnrdata.com,Phone: ,
